1,40,0,4,1.00,0.91,0.95
2,40,0,4,1.00,0.91,0.95
3,40,0,4,1.00,0.91,0.95
4,40,0,4,1.00,0.91,0.95
5,40,0,4,1.00,0.91,0.95
6,40,0,4,1.00,0.91,0.95
7,40,0,4,1.00,0.91,0.95
8,40,0,4,1.00,0.91,0.95
9,40,0,4,1.00,0.91,0.95
10,40,0,4,1.00,0.91,0.95
11,40,1,4,0.98,0.91,0.94
12,39,0,5,1.00,0.89,0.94
13,39,0,5,1.00,0.89,0.94
14,40,1,4,0.98,0.91,0.94
15,40,0,4,1.00,0.91,0.95
16,39,0,5,1.00,0.89,0.94
17,40,1,4,0.98,0.91,0.94
18,40,0,4,1.00,0.91,0.95
19,40,0,4,1.00,0.91,0.95
20,40,0,4,1.00,0.91,0.95
21,40,0,4,1.00,0.91,0.95
22,39,0,5,1.00,0.89,0.94
23,39,1,5,0.98,0.89,0.93
24,39,0,5,1.00,0.89,0.94
25,40,1,4,0.98,0.91,0.94
26,38,0,6,1.00,0.86,0.93
27,40,1,4,0.98,0.91,0.94
28,40,1,4,0.98,0.91,0.94
29,40,0,4,1.00,0.91,0.95
30,40,0,4,1.00,0.91,0.95
31,40,0,4,1.00,0.91,0.95
32,40,1,4,0.98,0.91,0.94
33,39,0,5,1.00,0.89,0.94
34,40,1,4,0.98,0.91,0.94
35,39,0,5,1.00,0.89,0.94
36,40,1,4,0.98,0.91,0.94
37,40,1,4,0.98,0.91,0.94
38,38,0,6,1.00,0.86,0.93
39,38,0,6,1.00,0.86,0.93
40,39,1,5,0.98,0.89,0.93
41,39,0,5,1.00,0.89,0.94
42,40,1,4,0.98,0.91,0.94
43,40,1,4,0.98,0.91,0.94
44,39,0,5,1.00,0.89,0.94
45,40,1,4,0.98,0.91,0.94
46,39,0,5,1.00,0.89,0.94
47,39,1,5,0.98,0.89,0.93
48,40,1,4,0.98,0.91,0.94
49,39,0,5,1.00,0.89,0.94
50,39,0,5,1.00,0.89,0.94
51,40,1,4,0.98,0.91,0.94
52,39,0,5,1.00,0.89,0.94
53,39,0,5,1.00,0.89,0.94
54,40,1,4,0.98,0.91,0.94
55,39,0,5,1.00,0.89,0.94
56,40,1,4,0.98,0.91,0.94
57,40,1,4,0.98,0.91,0.94
58,40,1,4,0.98,0.91,0.94
59,40,1,4,0.98,0.91,0.94
60,40,1,4,0.98,0.91,0.94
61,39,0,5,1.00,0.89,0.94
62,39,0,5,1.00,0.89,0.94
63,40,1,4,0.98,0.91,0.94
64,39,0,5,1.00,0.89,0.94
65,39,0,5,1.00,0.89,0.94
66,40,1,4,0.98,0.91,0.94
67,39,0,5,1.00,0.89,0.94
68,39,0,5,1.00,0.89,0.94
69,40,1,4,0.98,0.91,0.94
70,39,1,5,0.98,0.89,0.93
71,40,1,4,0.98,0.91,0.94
72,40,1,4,0.98,0.91,0.94
73,39,0,5,1.00,0.89,0.94
74,39,0,5,1.00,0.89,0.94
75,40,1,4,0.98,0.91,0.94
76,40,1,4,0.98,0.91,0.94
77,40,1,4,0.98,0.91,0.94
78,40,1,4,0.98,0.91,0.94
79,40,1,4,0.98,0.91,0.94
80,39,1,5,0.98,0.89,0.93
81,40,1,4,0.98,0.91,0.94
82,40,1,4,0.98,0.91,0.94
83,40,1,4,0.98,0.91,0.94
84,40,1,4,0.98,0.91,0.94
85,40,1,4,0.98,0.91,0.94
86,40,1,4,0.98,0.91,0.94
87,40,1,4,0.98,0.91,0.94
88,40,1,4,0.98,0.91,0.94
89,40,1,4,0.98,0.91,0.94
90,40,1,4,0.98,0.91,0.94
91,40,1,4,0.98,0.91,0.94
92,40,1,4,0.98,0.91,0.94
93,39,1,5,0.98,0.89,0.93
94,40,1,4,0.98,0.91,0.94
95,40,1,4,0.98,0.91,0.94
96,40,1,4,0.98,0.91,0.94
97,40,1,4,0.98,0.91,0.94
98,40,1,4,0.98,0.91,0.94
99,40,1,4,0.98,0.91,0.94
100,40,1,4,0.98,0.91,0.94
1,40,0,4,1.00,0.91,0.95
2,40,0,4,1.00,0.91,0.95
3,40,0,4,1.00,0.91,0.95
4,40,0,4,1.00,0.91,0.95
5,40,0,4,1.00,0.91,0.95
6,40,0,4,1.00,0.91,0.95
7,40,0,4,1.00,0.91,0.95
8,40,0,4,1.00,0.91,0.95
9,40,0,4,1.00,0.91,0.95
10,40,0,4,1.00,0.91,0.95
11,39,0,5,1.00,0.89,0.94
12,39,1,5,0.98,0.89,0.93
13,40,1,4,0.98,0.91,0.94
14,40,2,4,0.95,0.91,0.93
15,40,1,4,0.98,0.91,0.94
16,39,0,5,1.00,0.89,0.94
17,39,0,5,1.00,0.89,0.94
18,39,0,5,1.00,0.89,0.94
19,40,1,4,0.98,0.91,0.94
20,40,1,4,0.98,0.91,0.94
21,40,1,4,0.98,0.91,0.94
22,40,2,4,0.95,0.91,0.93
23,39,0,5,1.00,0.89,0.94
24,39,0,5,1.00,0.89,0.94
25,40,1,4,0.98,0.91,0.94
26,39,0,5,1.00,0.89,0.94
27,40,2,4,0.95,0.91,0.93
28,39,0,5,1.00,0.89,0.94
29,39,0,5,1.00,0.89,0.94
30,40,1,4,0.98,0.91,0.94
31,40,1,4,0.98,0.91,0.94
32,40,2,4,0.95,0.91,0.93
33,39,0,5,1.00,0.89,0.94
34,39,0,5,1.00,0.89,0.94
35,40,2,4,0.95,0.91,0.93
36,39,0,5,1.00,0.89,0.94
37,39,0,5,1.00,0.89,0.94
38,40,1,4,0.98,0.91,0.94
39,40,2,4,0.95,0.91,0.93
40,40,1,4,0.98,0.91,0.94
41,39,0,5,1.00,0.89,0.94
42,39,0,5,1.00,0.89,0.94
43,39,0,5,1.00,0.89,0.94
44,39,0,5,1.00,0.89,0.94
45,39,0,5,1.00,0.89,0.94
46,40,2,4,0.95,0.91,0.93
47,39,0,5,1.00,0.89,0.94
48,40,2,4,0.95,0.91,0.93
49,40,2,4,0.95,0.91,0.93
50,39,0,5,1.00,0.89,0.94
51,39,0,5,1.00,0.89,0.94
52,39,0,5,1.00,0.89,0.94
53,40,2,4,0.95,0.91,0.93
54,39,0,5,1.00,0.89,0.94
55,39,0,5,1.00,0.89,0.94
56,39,0,5,1.00,0.89,0.94
57,39,0,5,1.00,0.89,0.94
58,39,0,5,1.00,0.89,0.94
59,39,0,5,1.00,0.89,0.94
60,39,0,5,1.00,0.89,0.94
61,39,0,5,1.00,0.89,0.94
62,39,0,5,1.00,0.89,0.94
63,39,0,5,1.00,0.89,0.94
64,39,0,5,1.00,0.89,0.94
65,39,0,5,1.00,0.89,0.94
66,40,2,4,0.95,0.91,0.93
67,40,1,4,0.98,0.91,0.94
68,40,1,4,0.98,0.91,0.94
69,39,0,5,1.00,0.89,0.94
70,39,0,5,1.00,0.89,0.94
71,40,2,4,0.95,0.91,0.93
72,40,1,4,0.98,0.91,0.94
73,39,0,5,1.00,0.89,0.94
74,39,0,5,1.00,0.89,0.94
75,39,0,5,1.00,0.89,0.94
76,40,2,4,0.95,0.91,0.93
77,40,2,4,0.95,0.91,0.93
78,39,0,5,1.00,0.89,0.94
79,40,2,4,0.95,0.91,0.93
80,40,2,4,0.95,0.91,0.93
81,39,0,5,1.00,0.89,0.94
82,40,2,4,0.95,0.91,0.93
83,39,0,5,1.00,0.89,0.94
84,39,0,5,1.00,0.89,0.94
85,39,0,5,1.00,0.89,0.94
86,40,1,4,0.98,0.91,0.94
87,39,0,5,1.00,0.89,0.94
88,40,2,4,0.95,0.91,0.93
89,39,0,5,1.00,0.89,0.94
90,40,1,4,0.98,0.91,0.94
91,40,1,4,0.98,0.91,0.94
92,40,2,4,0.95,0.91,0.93
93,39,0,5,1.00,0.89,0.94
94,40,2,4,0.95,0.91,0.93
95,39,0,5,1.00,0.89,0.94
96,39,0,5,1.00,0.89,0.94
97,40,2,4,0.95,0.91,0.93
98,39,0,5,1.00,0.89,0.94
99,40,2,4,0.95,0.91,0.93
100,40,2,4,0.95,0.91,0.93
1,40,0,4,1.00,0.91,0.95
2,40,0,4,1.00,0.91,0.95
3,40,0,4,1.00,0.91,0.95
4,40,0,4,1.00,0.91,0.95
5,40,0,4,1.00,0.91,0.95
6,40,0,4,1.00,0.91,0.95
7,40,0,4,1.00,0.91,0.95
8,40,0,4,1.00,0.91,0.95
9,40,0,4,1.00,0.91,0.95
10,40,0,4,1.00,0.91,0.95
11,39,0,5,1.00,0.89,0.94
12,40,0,4,1.00,0.91,0.95
13,40,0,4,1.00,0.91,0.95
14,40,0,4,1.00,0.91,0.95
15,40,1,4,0.98,0.91,0.94
16,40,1,4,0.98,0.91,0.94
17,40,0,4,1.00,0.91,0.95
18,40,0,4,1.00,0.91,0.95
19,40,1,4,0.98,0.91,0.94
20,39,0,5,1.00,0.89,0.94
21,40,0,4,1.00,0.91,0.95
22,40,1,4,0.98,0.91,0.94
23,40,1,4,0.98,0.91,0.94
24,40,0,4,1.00,0.91,0.95
25,40,0,4,1.00,0.91,0.95
26,39,0,5,1.00,0.89,0.94
27,40,1,4,0.98,0.91,0.94
28,40,1,4,0.98,0.91,0.94
29,40,1,4,0.98,0.91,0.94
30,40,0,4,1.00,0.91,0.95
31,40,1,4,0.98,0.91,0.94
32,40,1,4,0.98,0.91,0.94
33,40,1,4,0.98,0.91,0.94
34,39,0,5,1.00,0.89,0.94
35,40,1,4,0.98,0.91,0.94
36,39,0,5,1.00,0.89,0.94
37,39,0,5,1.00,0.89,0.94
38,40,1,4,0.98,0.91,0.94
39,40,1,4,0.98,0.91,0.94
40,39,0,5,1.00,0.89,0.94
41,40,1,4,0.98,0.91,0.94
42,40,1,4,0.98,0.91,0.94
43,39,0,5,1.00,0.89,0.94
44,39,0,5,1.00,0.89,0.94
45,40,0,4,1.00,0.91,0.95
46,40,1,4,0.98,0.91,0.94
47,40,1,4,0.98,0.91,0.94
48,39,0,5,1.00,0.89,0.94
49,40,1,4,0.98,0.91,0.94
50,40,1,4,0.98,0.91,0.94
51,39,0,5,1.00,0.89,0.94
52,39,0,5,1.00,0.89,0.94
53,40,1,4,0.98,0.91,0.94
54,40,0,4,1.00,0.91,0.95
55,40,1,4,0.98,0.91,0.94
56,40,0,4,1.00,0.91,0.95
57,39,0,5,1.00,0.89,0.94
58,40,1,4,0.98,0.91,0.94
59,40,1,4,0.98,0.91,0.94
60,40,1,4,0.98,0.91,0.94
61,40,1,4,0.98,0.91,0.94
62,40,1,4,0.98,0.91,0.94
63,39,0,5,1.00,0.89,0.94
64,40,1,4,0.98,0.91,0.94
65,40,1,4,0.98,0.91,0.94
66,39,0,5,1.00,0.89,0.94
67,39,0,5,1.00,0.89,0.94
68,39,0,5,1.00,0.89,0.94
69,40,1,4,0.98,0.91,0.94
70,40,1,4,0.98,0.91,0.94
71,40,1,4,0.98,0.91,0.94
72,40,1,4,0.98,0.91,0.94
73,40,1,4,0.98,0.91,0.94
74,39,0,5,1.00,0.89,0.94
75,39,0,5,1.00,0.89,0.94
76,39,0,5,1.00,0.89,0.94
77,40,1,4,0.98,0.91,0.94
78,40,1,4,0.98,0.91,0.94
79,40,1,4,0.98,0.91,0.94
80,40,1,4,0.98,0.91,0.94
81,39,0,5,1.00,0.89,0.94
82,39,0,5,1.00,0.89,0.94
83,40,1,4,0.98,0.91,0.94
84,39,0,5,1.00,0.89,0.94
85,39,0,5,1.00,0.89,0.94
86,39,0,5,1.00,0.89,0.94
87,40,1,4,0.98,0.91,0.94
88,39,0,5,1.00,0.89,0.94
89,40,1,4,0.98,0.91,0.94
90,40,1,4,0.98,0.91,0.94
91,40,0,4,1.00,0.91,0.95
92,39,0,5,1.00,0.89,0.94
93,39,0,5,1.00,0.89,0.94
94,40,1,4,0.98,0.91,0.94
95,39,0,5,1.00,0.89,0.94
96,39,0,5,1.00,0.89,0.94
97,40,1,4,0.98,0.91,0.94
98,39,0,5,1.00,0.89,0.94
99,39,0,5,1.00,0.89,0.94
100,39,0,5,1.00,0.89,0.94
1,40,0,4,1.00,0.91,0.95
2,40,0,4,1.00,0.91,0.95
3,40,0,4,1.00,0.91,0.95
4,40,0,4,1.00,0.91,0.95
5,40,0,4,1.00,0.91,0.95
6,40,0,4,1.00,0.91,0.95
7,40,0,4,1.00,0.91,0.95
8,40,0,4,1.00,0.91,0.95
9,40,0,4,1.00,0.91,0.95
10,40,0,4,1.00,0.91,0.95
11,39,0,5,1.00,0.89,0.94
12,40,0,4,1.00,0.91,0.95
13,40,1,4,0.98,0.91,0.94
14,39,0,5,1.00,0.89,0.94
15,39,0,5,1.00,0.89,0.94
16,38,1,6,0.97,0.86,0.92
17,39,1,5,0.98,0.89,0.93
18,38,1,6,0.97,0.86,0.92
19,39,0,5,1.00,0.89,0.94
20,40,1,4,0.98,0.91,0.94
21,40,1,4,0.98,0.91,0.94
22,38,1,6,0.97,0.86,0.92
23,40,1,4,0.98,0.91,0.94
24,38,1,6,0.97,0.86,0.92
25,40,1,4,0.98,0.91,0.94
26,39,0,5,1.00,0.89,0.94
27,38,0,6,1.00,0.86,0.93
28,39,0,5,1.00,0.89,0.94
29,39,0,5,1.00,0.89,0.94
30,40,1,4,0.98,0.91,0.94
31,39,0,5,1.00,0.89,0.94
32,40,1,4,0.98,0.91,0.94
33,39,0,5,1.00,0.89,0.94
34,39,0,5,1.00,0.89,0.94
35,39,0,5,1.00,0.89,0.94
36,39,0,5,1.00,0.89,0.94
37,39,0,5,1.00,0.89,0.94
38,39,0,5,1.00,0.89,0.94
39,39,0,5,1.00,0.89,0.94
40,39,1,5,0.98,0.89,0.93
41,39,0,5,1.00,0.89,0.94
42,39,0,5,1.00,0.89,0.94
43,38,0,6,1.00,0.86,0.93
44,40,0,4,1.00,0.91,0.95
45,39,0,5,1.00,0.89,0.94
46,38,0,6,1.00,0.86,0.93
47,38,0,6,1.00,0.86,0.93
48,39,0,5,1.00,0.89,0.94
49,39,1,5,0.98,0.89,0.93
50,39,0,5,1.00,0.89,0.94
51,39,0,5,1.00,0.89,0.94
52,39,0,5,1.00,0.89,0.94
53,39,0,5,1.00,0.89,0.94
54,39,0,5,1.00,0.89,0.94
55,38,0,6,1.00,0.86,0.93
56,38,0,6,1.00,0.86,0.93
57,39,0,5,1.00,0.89,0.94
58,38,0,6,1.00,0.86,0.93
59,39,0,5,1.00,0.89,0.94
60,38,0,6,1.00,0.86,0.93
61,39,0,5,1.00,0.89,0.94
62,39,0,5,1.00,0.89,0.94
63,39,0,5,1.00,0.89,0.94
64,38,0,6,1.00,0.86,0.93
65,39,0,5,1.00,0.89,0.94
66,39,0,5,1.00,0.89,0.94
67,38,0,6,1.00,0.86,0.93
68,39,0,5,1.00,0.89,0.94
69,38,0,6,1.00,0.86,0.93
70,39,0,5,1.00,0.89,0.94
71,39,0,5,1.00,0.89,0.94
72,39,0,5,1.00,0.89,0.94
73,39,0,5,1.00,0.89,0.94
74,38,0,6,1.00,0.86,0.93
75,38,0,6,1.00,0.86,0.93
76,38,0,6,1.00,0.86,0.93
77,38,0,6,1.00,0.86,0.93
78,39,0,5,1.00,0.89,0.94
79,38,0,6,1.00,0.86,0.93
80,38,0,6,1.00,0.86,0.93
81,39,0,5,1.00,0.89,0.94
82,38,0,6,1.00,0.86,0.93
83,38,0,6,1.00,0.86,0.93
84,39,0,5,1.00,0.89,0.94
85,38,0,6,1.00,0.86,0.93
86,39,0,5,1.00,0.89,0.94
87,38,0,6,1.00,0.86,0.93
88,39,0,5,1.00,0.89,0.94
89,39,0,5,1.00,0.89,0.94
90,38,0,6,1.00,0.86,0.93
91,38,0,6,1.00,0.86,0.93
92,38,0,6,1.00,0.86,0.93
93,39,0,5,1.00,0.89,0.94
94,39,0,5,1.00,0.89,0.94
95,39,0,5,1.00,0.89,0.94
96,39,0,5,1.00,0.89,0.94
97,39,0,5,1.00,0.89,0.94
98,39,0,5,1.00,0.89,0.94
99,39,0,5,1.00,0.89,0.94
100,39,0,5,1.00,0.89,0.94
1,40,0,4,1.00,0.91,0.95
2,40,0,4,1.00,0.91,0.95
3,40,0,4,1.00,0.91,0.95
4,40,0,4,1.00,0.91,0.95
5,40,0,4,1.00,0.91,0.95
6,40,0,4,1.00,0.91,0.95
7,40,0,4,1.00,0.91,0.95
8,40,0,4,1.00,0.91,0.95
9,40,0,4,1.00,0.91,0.95
10,40,0,4,1.00,0.91,0.95
11,40,1,4,0.98,0.91,0.94
12,41,1,3,0.98,0.93,0.95
13,40,0,4,1.00,0.91,0.95
14,40,1,4,0.98,0.91,0.94
15,41,0,3,1.00,0.93,0.96
16,40,0,4,1.00,0.91,0.95
17,40,0,4,1.00,0.91,0.95
18,40,0,4,1.00,0.91,0.95
19,39,0,5,1.00,0.89,0.94
20,41,1,3,0.98,0.93,0.95
21,41,1,3,0.98,0.93,0.95
22,39,0,5,1.00,0.89,0.94
23,39,0,5,1.00,0.89,0.94
24,39,0,5,1.00,0.89,0.94
25,40,1,4,0.98,0.91,0.94
26,39,0,5,1.00,0.89,0.94
27,40,0,4,1.00,0.91,0.95
28,39,0,5,1.00,0.89,0.94
29,39,0,5,1.00,0.89,0.94
30,39,0,5,1.00,0.89,0.94
31,39,0,5,1.00,0.89,0.94
32,41,0,3,1.00,0.93,0.96
33,39,0,5,1.00,0.89,0.94
34,40,1,4,0.98,0.91,0.94
35,40,1,4,0.98,0.91,0.94
36,39,0,5,1.00,0.89,0.94
37,39,0,5,1.00,0.89,0.94
38,41,1,3,0.98,0.93,0.95
39,39,0,5,1.00,0.89,0.94
40,40,1,4,0.98,0.91,0.94
41,39,0,5,1.00,0.89,0.94
42,39,0,5,1.00,0.89,0.94
43,39,0,5,1.00,0.89,0.94
44,40,1,4,0.98,0.91,0.94
45,39,0,5,1.00,0.89,0.94
46,39,0,5,1.00,0.89,0.94
47,39,0,5,1.00,0.89,0.94
48,39,0,5,1.00,0.89,0.94
49,39,0,5,1.00,0.89,0.94
50,39,0,5,1.00,0.89,0.94
51,39,0,5,1.00,0.89,0.94
52,39,0,5,1.00,0.89,0.94
53,41,1,3,0.98,0.93,0.95
54,39,0,5,1.00,0.89,0.94
55,40,1,4,0.98,0.91,0.94
56,39,0,5,1.00,0.89,0.94
57,39,0,5,1.00,0.89,0.94
58,39,0,5,1.00,0.89,0.94
59,41,1,3,0.98,0.93,0.95
60,39,0,5,1.00,0.89,0.94
61,39,0,5,1.00,0.89,0.94
62,39,0,5,1.00,0.89,0.94
63,39,0,5,1.00,0.89,0.94
64,39,0,5,1.00,0.89,0.94
65,39,0,5,1.00,0.89,0.94
66,39,0,5,1.00,0.89,0.94
67,41,1,3,0.98,0.93,0.95
68,39,0,5,1.00,0.89,0.94
69,41,1,3,0.98,0.93,0.95
70,39,0,5,1.00,0.89,0.94
71,41,1,3,0.98,0.93,0.95
72,41,1,3,0.98,0.93,0.95
73,41,1,3,0.98,0.93,0.95
74,41,1,3,0.98,0.93,0.95
75,39,0,5,1.00,0.89,0.94
76,41,1,3,0.98,0.93,0.95
77,39,0,5,1.00,0.89,0.94
78,41,1,3,0.98,0.93,0.95
79,39,0,5,1.00,0.89,0.94
80,39,0,5,1.00,0.89,0.94
81,39,0,5,1.00,0.89,0.94
82,41,1,3,0.98,0.93,0.95
83,41,1,3,0.98,0.93,0.95
84,41,1,3,0.98,0.93,0.95
85,39,0,5,1.00,0.89,0.94
86,41,1,3,0.98,0.93,0.95
87,41,1,3,0.98,0.93,0.95
88,41,1,3,0.98,0.93,0.95
89,41,1,3,0.98,0.93,0.95
90,41,1,3,0.98,0.93,0.95
91,39,0,5,1.00,0.89,0.94
92,39,0,5,1.00,0.89,0.94
93,41,1,3,0.98,0.93,0.95
94,39,0,5,1.00,0.89,0.94
95,39,0,5,1.00,0.89,0.94
96,39,0,5,1.00,0.89,0.94
97,39,0,5,1.00,0.89,0.94
98,39,0,5,1.00,0.89,0.94
99,39,0,5,1.00,0.89,0.94
100,39,0,5,1.00,0.89,0.94
1,40,0,4,1.00,0.91,0.95
2,40,0,4,1.00,0.91,0.95
3,40,0,4,1.00,0.91,0.95
4,40,0,4,1.00,0.91,0.95
5,40,0,4,1.00,0.91,0.95
6,40,0,4,1.00,0.91,0.95
7,40,0,4,1.00,0.91,0.95
8,40,0,4,1.00,0.91,0.95
9,40,0,4,1.00,0.91,0.95
10,40,0,4,1.00,0.91,0.95
11,39,0,5,1.00,0.89,0.94
12,40,1,4,0.98,0.91,0.94
13,40,0,4,1.00,0.91,0.95
14,39,0,5,1.00,0.89,0.94
15,40,0,4,1.00,0.91,0.95
16,39,0,5,1.00,0.89,0.94
17,41,0,3,1.00,0.93,0.96
18,39,0,5,1.00,0.89,0.94
19,39,0,5,1.00,0.89,0.94
20,40,0,4,1.00,0.91,0.95
21,39,0,5,1.00,0.89,0.94
22,39,0,5,1.00,0.89,0.94
23,39,1,5,0.98,0.89,0.93
24,39,1,5,0.98,0.89,0.93
25,39,0,5,1.00,0.89,0.94
26,39,0,5,1.00,0.89,0.94
27,39,0,5,1.00,0.89,0.94
28,39,0,5,1.00,0.89,0.94
29,40,0,4,1.00,0.91,0.95
30,39,0,5,1.00,0.89,0.94
31,40,1,4,0.98,0.91,0.94
32,40,1,4,0.98,0.91,0.94
33,40,0,4,1.00,0.91,0.95
34,39,0,5,1.00,0.89,0.94
35,40,1,4,0.98,0.91,0.94
36,40,1,4,0.98,0.91,0.94
37,40,0,4,1.00,0.91,0.95
38,39,0,5,1.00,0.89,0.94
39,40,1,4,0.98,0.91,0.94
40,39,0,5,1.00,0.89,0.94
41,40,1,4,0.98,0.91,0.94
42,40,1,4,0.98,0.91,0.94
43,40,1,4,0.98,0.91,0.94
44,40,1,4,0.98,0.91,0.94
45,40,1,4,0.98,0.91,0.94
46,39,0,5,1.00,0.89,0.94
47,39,0,5,1.00,0.89,0.94
48,39,0,5,1.00,0.89,0.94
49,40,1,4,0.98,0.91,0.94
50,39,0,5,1.00,0.89,0.94
51,40,1,4,0.98,0.91,0.94
52,40,0,4,1.00,0.91,0.95
53,39,0,5,1.00,0.89,0.94
54,39,0,5,1.00,0.89,0.94
55,40,1,4,0.98,0.91,0.94
56,40,1,4,0.98,0.91,0.94
57,40,1,4,0.98,0.91,0.94
58,40,1,4,0.98,0.91,0.94
59,40,0,4,1.00,0.91,0.95
60,40,1,4,0.98,0.91,0.94
61,40,1,4,0.98,0.91,0.94
62,40,1,4,0.98,0.91,0.94
63,40,1,4,0.98,0.91,0.94
64,39,0,5,1.00,0.89,0.94
65,39,0,5,1.00,0.89,0.94
66,40,1,4,0.98,0.91,0.94
67,39,0,5,1.00,0.89,0.94
68,40,1,4,0.98,0.91,0.94
69,40,1,4,0.98,0.91,0.94
70,40,1,4,0.98,0.91,0.94
71,40,1,4,0.98,0.91,0.94
72,40,1,4,0.98,0.91,0.94
73,40,1,4,0.98,0.91,0.94
74,40,1,4,0.98,0.91,0.94
75,40,1,4,0.98,0.91,0.94
76,40,1,4,0.98,0.91,0.94
77,39,0,5,1.00,0.89,0.94
78,39,0,5,1.00,0.89,0.94
79,40,1,4,0.98,0.91,0.94
80,40,1,4,0.98,0.91,0.94
81,40,1,4,0.98,0.91,0.94
82,40,1,4,0.98,0.91,0.94
83,39,0,5,1.00,0.89,0.94
84,40,1,4,0.98,0.91,0.94
85,39,0,5,1.00,0.89,0.94
86,39,0,5,1.00,0.89,0.94
87,40,1,4,0.98,0.91,0.94
88,40,1,4,0.98,0.91,0.94
89,40,1,4,0.98,0.91,0.94
90,40,1,4,0.98,0.91,0.94
91,40,1,4,0.98,0.91,0.94
92,39,0,5,1.00,0.89,0.94
93,40,1,4,0.98,0.91,0.94
94,40,1,4,0.98,0.91,0.94
95,40,1,4,0.98,0.91,0.94
96,39,0,5,1.00,0.89,0.94
97,40,1,4,0.98,0.91,0.94
98,40,1,4,0.98,0.91,0.94
99,39,0,5,1.00,0.89,0.94
100,39,0,5,1.00,0.89,0.94
1,40,0,4,1.00,0.91,0.95
2,40,0,4,1.00,0.91,0.95
3,40,0,4,1.00,0.91,0.95
4,40,0,4,1.00,0.91,0.95
5,40,0,4,1.00,0.91,0.95
6,40,0,4,1.00,0.91,0.95
7,40,0,4,1.00,0.91,0.95
8,40,0,4,1.00,0.91,0.95
9,40,0,4,1.00,0.91,0.95
10,40,0,4,1.00,0.91,0.95
11,40,0,4,1.00,0.91,0.95
12,40,1,4,0.98,0.91,0.94
13,40,0,4,1.00,0.91,0.95
14,40,1,4,0.98,0.91,0.94
15,40,0,4,1.00,0.91,0.95
16,40,0,4,1.00,0.91,0.95
17,40,1,4,0.98,0.91,0.94
18,39,0,5,1.00,0.89,0.94
19,40,0,4,1.00,0.91,0.95
20,40,0,4,1.00,0.91,0.95
21,40,0,4,1.00,0.91,0.95
22,40,0,4,1.00,0.91,0.95
23,40,1,4,0.98,0.91,0.94
24,40,0,4,1.00,0.91,0.95
25,40,1,4,0.98,0.91,0.94
26,40,0,4,1.00,0.91,0.95
27,40,0,4,1.00,0.91,0.95
28,40,0,4,1.00,0.91,0.95
29,40,1,4,0.98,0.91,0.94
30,40,1,4,0.98,0.91,0.94
31,40,0,4,1.00,0.91,0.95
32,40,0,4,1.00,0.91,0.95
33,40,0,4,1.00,0.91,0.95
